PC;Tamaño (nxn);Algoritmo;Lenguaje;Repetición;Tiempo (ns)
1;800;1;c++;1;0.7963
1;800;1;c++;1;0.7917
1;800;1;c++;1;0.7530
1;800;1;c++;1;0.7522
1;800;1;c++;1;0.7519
1;800;1;c++;1;0.7667
1;800;1;c++;1;0.7520
1;800;1;c++;1;0.7666
1;800;1;c++;1;0.8786
1;800;1;c++;1;0.7523
1;800;1;c++;1;0.7675
1;800;1;c++;1;0.7522
1;800;1;c++;1;0.7777
1;800;1;c++;1;0.7525
1;800;1;c++;1;0.7519
1;800;1;c++;1;0.7659
1;800;1;c++;1;0.7520
1;800;1;c++;1;0.8461
1;800;1;c++;1;0.7677
1;800;1;c++;1;0.7530
1;800;1;c++;1;0.7681
1;800;1;c++;1;0.7633
1;800;1;c++;1;0.7542
1;800;1;c++;1;0.7523
1;800;1;c++;1;0.7517
1;800;1;c++;1;0.7884
1;800;1;c++;1;0.7525
1;800;1;c++;1;0.7672
1;800;1;c++;1;0.8597
1;800;1;c++;1;0.7527
1;800;1;c++;1;0.7667
1;800;1;c++;1;0.7633
1;800;1;c++;1;0.7670
2;800;1;c++;1;0.8172
2;800;1;c++;1;0.8436
2;800;1;c++;1;0.8157
2;800;1;c++;1;0.8169
2;800;1;c++;1;0.8169
2;800;1;c++;1;0.8177
2;800;1;c++;1;0.8162
2;800;1;c++;1;0.8173
2;800;1;c++;1;0.8277
2;800;1;c++;1;0.8173
2;800;1;c++;1;0.8158
2;800;1;c++;1;0.8156
2;800;1;c++;1;0.8161
2;800;1;c++;1;0.8165
2;800;1;c++;1;0.8165
2;800;1;c++;1;0.8165
2;800;1;c++;1;0.8210
2;800;1;c++;1;0.8173
2;800;1;c++;1;0.9106
2;800;1;c++;1;0.8177
2;800;1;c++;1;0.8166
2;800;1;c++;1;0.8162
2;800;1;c++;1;0.8161
2;800;1;c++;1;0.8503
2;800;1;c++;1;0.8308
2;800;1;c++;1;0.8149
2;800;1;c++;1;0.8157
2;800;1;c++;1;0.8154
2;800;1;c++;1;0.8159
2;800;1;c++;1;0.8314
2;800;1;c++;1;0.8179
2;800;1;c++;1;1.0949
2;800;1;c++;1;1.1069
2;800;1;c++;1;0.8159
2;800;1;c++;1;0.8170
2;800;1;c++;1;0.8156
2;800;1;c++;1;0.8231
2;800;1;c++;1;0.8333
2;800;1;c++;1;0.8175
2;800;1;c++;1;0.8152
2;800;1;c++;1;0.8167
2;800;1;c++;1;0.8163
2;800;1;c++;1;0.9678
2;800;1;c++;1;0.8161
2;800;1;c++;1;0.8170
2;800;1;c++;1;0.8285
2;800;1;c++;1;0.8172
2;800;1;c++;1;0.8160
2;800;1;c++;1;0.8158
2;800;1;c++;1;0.8157
2;800;1;c++;1;0.8156
2;800;1;c++;1;0.8247
2;800;1;c++;1;0.8419
2;800;1;c++;1;0.8141
2;800;1;c++;1;0.8168
2;800;1;c++;1;0.8160
2;800;1;c++;1;0.8254
2;800;1;c++;1;0.8155
2;800;1;c++;1;0.8158
2;800;1;c++;1;0.8155
2;800;1;c++;1;0.8216
2;800;1;c++;1;0.8162
2;800;1;c++;1;0.9302
2;800;1;c++;1;0.8152
2;800;1;c++;1;0.8159
2;800;1;c++;1;0.8174
2;800;1;c++;1;0.8168
2;800;1;c++;1;0.8279
2;800;1;c++;1;0.8164
2;800;1;c++;1;0.8151
2;800;1;c++;1;0.8167
2;800;1;c++;1;0.8156
2;800;1;c++;1;0.8160
2;800;1;c++;1;0.8153
2;800;1;c++;1;0.8165
2;800;1;c++;1;0.8219
2;800;1;c++;1;0.8160
2;800;1;c++;1;0.8159
2;800;1;c++;1;0.8164
2;800;1;c++;1;0.8172
2;800;1;c++;1;0.8646
2;800;1;c++;1;0.8166
2;800;1;c++;1;0.8447
2;800;1;c++;1;0.8161
2;800;1;c++;1;0.8182
2;800;1;c++;1;0.8160
2;800;1;c++;1;0.8165
2;800;1;c++;1;0.8161
2;800;1;c++;1;0.8150
2;800;1;c++;1;0.8173
2;800;1;c++;1;0.8184
2;800;1;c++;1;0.8175
2;800;1;c++;1;0.8160
2;800;1;c++;1;0.8170
2;800;1;c++;1;0.8171
2;800;1;c++;1;0.8174
2;800;1;c++;1;0.8165
2;800;1;c++;1;0.8159
2;800;1;c++;1;0.8204
2;800;1;c++;1;0.8161
1;900;1;c++;1;0.7849
1;900;1;c++;1;0.7842
1;900;1;c++;1;0.7712
1;900;1;c++;1;0.8200
1;900;1;c++;1;0.8054
1;900;1;c++;1;0.8202
1;900;1;c++;1;1.0100
1;900;1;c++;1;0.7879
1;900;1;c++;1;0.7741
1;900;1;c++;1;0.7844
1;900;1;c++;1;0.7825
1;900;1;c++;1;0.7707
1;900;1;c++;1;0.7825
1;900;1;c++;1;0.7831
1;900;1;c++;1;0.7709
1;900;1;c++;1;0.7914
1;900;1;c++;1;0.7702
1;900;1;c++;1;0.7833
1;900;1;c++;1;0.7832
1;900;1;c++;1;0.7704
1;900;1;c++;1;0.8595
1;900;1;c++;1;0.8523
1;900;1;c++;1;0.7727
1;900;1;c++;1;0.7842
1;900;1;c++;1;0.7833
1;900;1;c++;1;0.8262
1;900;1;c++;1;0.7842
1;900;1;c++;1;0.8041
1;900;1;c++;1;0.7712
1;900;1;c++;1;0.7833
1;900;1;c++;1;0.7832
1;900;1;c++;1;0.7709
1;900;1;c++;1;0.7832
1;900;1;c++;1;0.7826
1;900;1;c++;1;0.7709
1;900;1;c++;1;0.7917
1;900;1;c++;1;0.8672
1;900;1;c++;1;0.7733
1;900;1;c++;1;0.7838
1;900;1;c++;1;0.7704
1;900;1;c++;1;0.7833
1;900;1;c++;1;0.7831
1;900;1;c++;1;0.7704
1;900;1;c++;1;0.7826
1;900;1;c++;1;0.8438
1;900;1;c++;1;0.7710
1;900;1;c++;1;0.7833
1;900;1;c++;1;0.7835
1;900;1;c++;1;0.7709
1;900;1;c++;1;0.7826
1;900;1;c++;1;0.7999
1;900;1;c++;1;0.7714
1;900;1;c++;1;0.8674
1;900;1;c++;1;0.7862
1;900;1;c++;1;0.7714
1;900;1;c++;1;0.7826
1;900;1;c++;1;0.7702
1;900;1;c++;1;0.7835
1;900;1;c++;1;0.7833
1;900;1;c++;1;0.7704
1;900;1;c++;1;0.7920
1;900;1;c++;1;0.7827
1;900;1;c++;1;0.7706
1;900;1;c++;1;0.7826
1;900;1;c++;1;0.7827
1;900;1;c++;1;0.7702
1;900;1;c++;1;0.7830
1;900;1;c++;1;0.8737
1;900;1;c++;1;0.7825
1;900;1;c++;1;0.8340
1;900;1;c++;1;0.7836
1;900;1;c++;1;0.7710
1;900;1;c++;1;0.7830
1;900;1;c++;1;0.7702
1;900;1;c++;1;0.8005
1;900;1;c++;1;0.7919
1;900;1;c++;1;0.7705
1;900;1;c++;1;0.7823
1;900;1;c++;1;0.7835
1;900;1;c++;1;0.7705
1;900;1;c++;1;0.7830
1;900;1;c++;1;0.7821
1;900;1;c++;1;0.7706
1;900;1;c++;1;0.8683
1;900;1;c++;1;0.8021
1;900;1;c++;1;0.7890
1;900;1;c++;1;0.8001
1;900;1;c++;1;0.8005
1;900;1;c++;1;0.7889
1;900;1;c++;1;0.8011
1;900;1;c++;1;0.8100
1;900;1;c++;1;0.7888
1;900;1;c++;1;0.8014
1;900;1;c++;1;0.7880
1;900;1;c++;1;0.8078
1;900;1;c++;1;0.8015
1;900;1;c++;1;0.7889
1;900;1;c++;1;0.8189
1;900;1;c++;1;0.8242
1;900;1;c++;1;0.7890
2;900;1;c++;1;0.8156
2;900;1;c++;1;0.8172
2;900;1;c++;1;0.8144
2;900;1;c++;1;0.8237
2;900;1;c++;1;0.8139
2;900;1;c++;1;0.8138
2;900;1;c++;1;0.8136
2;900;1;c++;1;0.8145
2;900;1;c++;1;0.8139
2;900;1;c++;1;0.8317
2;900;1;c++;1;0.8176
2;900;1;c++;1;0.8133
2;900;1;c++;1;0.8145
2;900;1;c++;1;0.8163
2;900;1;c++;1;0.8155
2;900;1;c++;1;0.8209
2;900;1;c++;1;0.8138
2;900;1;c++;1;0.8136
2;900;1;c++;1;0.8160
2;900;1;c++;1;0.8137
2;900;1;c++;1;0.8157
2;900;1;c++;1;0.8255
2;900;1;c++;1;0.8139
2;900;1;c++;1;0.8145
2;900;1;c++;1;0.8140
2;900;1;c++;1;0.8135
2;900;1;c++;1;0.8138
2;900;1;c++;1;0.8179
2;900;1;c++;1;0.8149
2;900;1;c++;1;0.8141
2;900;1;c++;1;0.8174
2;900;1;c++;1;0.8136
2;900;1;c++;1;0.8138
2;900;1;c++;1;0.8448
2;900;1;c++;1;0.8159
2;900;1;c++;1;0.8164
2;900;1;c++;1;0.8140
2;900;1;c++;1;0.8139
2;900;1;c++;1;0.8158
2;900;1;c++;1;0.8244
2;900;1;c++;1;0.8168
2;900;1;c++;1;0.8142
2;900;1;c++;1;0.8139
2;900;1;c++;1;0.8168
2;900;1;c++;1;0.8160
2;900;1;c++;1;0.8196
2;900;1;c++;1;0.8140
2;900;1;c++;1;0.8143
2;900;1;c++;1;0.8156
2;900;1;c++;1;0.8136
2;900;1;c++;1;0.8151
2;900;1;c++;1;0.8195
2;900;1;c++;1;0.8140
2;900;1;c++;1;0.8162
2;900;1;c++;1;0.8159
2;900;1;c++;1;0.8146
2;900;1;c++;1;0.8158
2;900;1;c++;1;0.8233
2;900;1;c++;1;0.8138
2;900;1;c++;1;0.8138
2;900;1;c++;1;0.8160
2;900;1;c++;1;0.8750
2;900;1;c++;1;0.8157
2;900;1;c++;1;0.8189
2;900;1;c++;1;0.8162
2;900;1;c++;1;0.8141
2;900;1;c++;1;0.8160
2;900;1;c++;1;0.8147
2;900;1;c++;1;0.8165
2;900;1;c++;1;0.8184
2;900;1;c++;1;0.8155
2;900;1;c++;1;0.8136
2;900;1;c++;1;0.8136
2;900;1;c++;1;0.8143
2;900;1;c++;1;0.8138
2;900;1;c++;1;0.8242
2;900;1;c++;1;0.8145
2;900;1;c++;1;0.8164
2;900;1;c++;1;0.8161
2;900;1;c++;1;0.8140
2;900;1;c++;1;0.8166
2;900;1;c++;1;0.8191
2;900;1;c++;1;0.8157
2;900;1;c++;1;0.8144
2;900;1;c++;1;0.8152
2;900;1;c++;1;0.8164
2;900;1;c++;1;0.8141
2;900;1;c++;1;0.8168
2;900;1;c++;1;0.8164
2;900;1;c++;1;0.8139
2;900;1;c++;1;0.8143
2;900;1;c++;1;0.8161
2;900;1;c++;1;0.8144
2;900;1;c++;1;0.8224
2;900;1;c++;1;0.8164
2;900;1;c++;1;0.8158
2;900;1;c++;1;0.8165
2;900;1;c++;1;0.8167
2;900;1;c++;1;0.8138
2;900;1;c++;1;0.8169
1;1000;1;c++;1;0.8013
1;1000;1;c++;1;0.7843
1;1000;1;c++;1;0.7739
1;1000;1;c++;1;0.7829
1;1000;1;c++;1;0.7829
1;1000;1;c++;1;0.7906
1;1000;1;c++;1;0.7827
1;1000;1;c++;1;0.8386
1;1000;1;c++;1;0.7840
1;1000;1;c++;1;0.8286
1;1000;1;c++;1;0.7846
1;1000;1;c++;1;0.7839
1;1000;1;c++;1;0.7746
1;1000;1;c++;1;0.7900
1;1000;1;c++;1;0.7832
1;1000;1;c++;1;0.7835
1;1000;1;c++;1;0.7833
1;1000;1;c++;1;0.7743
1;1000;1;c++;1;0.7828
1;1000;1;c++;1;0.7970
1;1000;1;c++;1;0.8409
1;1000;1;c++;1;0.8049
1;1000;1;c++;1;0.7840
1;1000;1;c++;1;0.7742
1;1000;1;c++;1;0.7826
1;1000;1;c++;1;0.7831
1;1000;1;c++;1;0.7827
1;1000;1;c++;1;0.7741
1;1000;1;c++;1;0.7897
1;1000;1;c++;1;0.8235
1;1000;1;c++;1;0.7829
1;1000;1;c++;1;0.7833
1;1000;1;c++;1;0.8555
1;1000;1;c++;1;0.7754
1;1000;1;c++;1;0.7836
1;1000;1;c++;1;0.7922
1;1000;1;c++;1;0.7833
1;1000;1;c++;1;0.7739
1;1000;1;c++;1;0.7733
1;1000;1;c++;1;0.7825
1;1000;1;c++;1;0.7823
1;1000;1;c++;1;0.7828
1;1000;1;c++;1;0.7940
1;1000;1;c++;1;0.7819
1;1000;1;c++;1;0.7825
1;1000;1;c++;1;0.8294
1;1000;1;c++;1;0.7832
1;1000;1;c++;1;0.7740
1;1000;1;c++;1;0.7902
1;1000;1;c++;1;0.8264
1;1000;1;c++;1;0.7837
1;1000;1;c++;1;0.7847
1;1000;1;c++;1;0.7751
1;1000;1;c++;1;0.7746
1;1000;1;c++;1;0.7833
1;1000;1;c++;1;0.7906
1;1000;1;c++;1;0.7964
1;1000;1;c++;1;0.7822
1;1000;1;c++;1;0.7817
1;1000;1;c++;1;0.7833
1;1000;1;c++;1;0.7832
1;1000;1;c++;1;0.7825
1;1000;1;c++;1;0.7818
1;1000;1;c++;1;0.7833
1;1000;1;c++;1;0.7833
1;1000;1;c++;1;0.7832
1;1000;1;c++;1;0.7832
1;1000;1;c++;1;0.7750
1;1000;1;c++;1;0.8347
1;1000;1;c++;1;0.7872
1;1000;1;c++;1;0.8576
1;1000;1;c++;1;0.7861
1;1000;1;c++;1;0.7759
1;1000;1;c++;1;0.7735
1;1000;1;c++;1;0.7823
1;1000;1;c++;1;0.8069
1;1000;1;c++;1;0.7830
1;1000;1;c++;1;0.7738
1;1000;1;c++;1;0.7817
1;1000;1;c++;1;0.7825
1;1000;1;c++;1;0.7826
1;1000;1;c++;1;0.7831
1;1000;1;c++;1;0.8213
1;1000;1;c++;1;0.7818
1;1000;1;c++;1;0.7844
1;1000;1;c++;1;0.7830
1;1000;1;c++;1;0.7834
1;1000;1;c++;1;0.7942
1;1000;1;c++;1;0.8246
1;1000;1;c++;1;0.7845
1;1000;1;c++;1;0.7833
1;1000;1;c++;1;0.7834
1;1000;1;c++;1;0.7740
1;1000;1;c++;1;0.7897
1;1000;1;c++;1;0.7965
1;1000;1;c++;1;0.8432
1;1000;1;c++;1;0.7829
1;1000;1;c++;1;0.7748
1;1000;1;c++;1;0.7907
1;1000;1;c++;1;0.7828
2;1000;1;c++;1;0.8245
2;1000;1;c++;1;0.8171
2;1000;1;c++;1;0.8169
2;1000;1;c++;1;0.8163
2;1000;1;c++;1;0.8379
2;1000;1;c++;1;0.8164
2;1000;1;c++;1;0.8219
2;1000;1;c++;1;0.8167
2;1000;1;c++;1;0.8163
2;1000;1;c++;1;0.8222
2;1000;1;c++;1;0.8172
2;1000;1;c++;1;0.8166
2;1000;1;c++;1;0.8164
2;1000;1;c++;1;0.8162
2;1000;1;c++;1;0.8349
2;1000;1;c++;1;0.8161
2;1000;1;c++;1;0.8164
2;1000;1;c++;1;0.8167
2;1000;1;c++;1;0.8166
2;1000;1;c++;1;0.8287
2;1000;1;c++;1;0.8159
2;1000;1;c++;1;0.8169
2;1000;1;c++;1;0.8164
2;1000;1;c++;1;0.8264
2;1000;1;c++;1;0.8275
2;1000;1;c++;1;0.8222
2;1000;1;c++;1;0.8168
2;1000;1;c++;1;0.8164
2;1000;1;c++;1;0.8164
2;1000;1;c++;1;0.8281
2;1000;1;c++;1;0.8168
2;1000;1;c++;1;0.8160
2;1000;1;c++;1;0.8161
2;1000;1;c++;1;0.8164
2;1000;1;c++;1;0.8216
2;1000;1;c++;1;0.8163
2;1000;1;c++;1;0.8165
2;1000;1;c++;1;0.8163
2;1000;1;c++;1;0.8209
2;1000;1;c++;1;0.8170
2;1000;1;c++;1;0.8165
2;1000;1;c++;1;0.8156
2;1000;1;c++;1;0.8167
2;1000;1;c++;1;0.8279
2;1000;1;c++;1;0.8178
2;1000;1;c++;1;0.8163
2;1000;1;c++;1;0.8160
2;1000;1;c++;1;0.8164
2;1000;1;c++;1;0.8208
2;1000;1;c++;1;0.8166
2;1000;1;c++;1;0.8165
2;1000;1;c++;1;0.8157
2;1000;1;c++;1;0.8159
2;1000;1;c++;1;0.8288
2;1000;1;c++;1;0.8208
2;1000;1;c++;1;0.8163
2;1000;1;c++;1;0.8166
2;1000;1;c++;1;0.8168
2;1000;1;c++;1;0.8215
2;1000;1;c++;1;0.8168
2;1000;1;c++;1;0.8163
2;1000;1;c++;1;0.8159
2;1000;1;c++;1;0.8163
2;1000;1;c++;1;0.8238
2;1000;1;c++;1;0.8168
2;1000;1;c++;1;0.8172
2;1000;1;c++;1;0.8159
2;1000;1;c++;1;0.8263
2;1000;1;c++;1;0.8166
2;1000;1;c++;1;0.8163
2;1000;1;c++;1;0.8166
2;1000;1;c++;1;0.8162
2;1000;1;c++;1;0.8206
2;1000;1;c++;1;0.8166
2;1000;1;c++;1;0.8166
2;1000;1;c++;1;0.8169
2;1000;1;c++;1;0.8161
2;1000;1;c++;1;0.8255
2;1000;1;c++;1;0.8164
2;1000;1;c++;1;0.8161
2;1000;1;c++;1;0.8164
2;1000;1;c++;1;0.8162
2;1000;1;c++;1;0.8203
2;1000;1;c++;1;0.8164
2;1000;1;c++;1;0.8162
2;1000;1;c++;1;0.8165
2;1000;1;c++;1;0.8166
2;1000;1;c++;1;0.8263
2;1000;1;c++;1;0.8162
2;1000;1;c++;1;0.8157
2;1000;1;c++;1;0.8166
2;1000;1;c++;1;0.8161
2;1000;1;c++;1;0.8204
2;1000;1;c++;1;0.8165
2;1000;1;c++;1;0.8159
2;1000;1;c++;1;0.8160
2;1000;1;c++;1;0.8162
2;1000;1;c++;1;0.8209
2;1000;1;c++;1;0.8166
2;1000;1;c++;1;0.8167
1;1100;1;c++;1;0.8019
1;1100;1;c++;1;0.8260
1;1100;1;c++;1;0.8007
1;1100;1;c++;1;0.8946
1;1100;1;c++;1;0.7898
1;1100;1;c++;1;0.7888
1;1100;1;c++;1;0.9318
1;1100;1;c++;1;0.8160
1;1100;1;c++;1;0.7939
1;1100;1;c++;1;0.8141
1;1100;1;c++;1;0.7896
1;1100;1;c++;1;0.8137
1;1100;1;c++;1;0.7899
1;1100;1;c++;1;0.8472
1;1100;1;c++;1;0.7898
1;1100;1;c++;1;0.7899
1;1100;1;c++;1;0.7896
1;1100;1;c++;1;0.7891
1;1100;1;c++;1;0.7945
1;1100;1;c++;1;0.8129
1;1100;1;c++;1;0.7882
1;1100;1;c++;1;0.8117
1;1100;1;c++;1;0.8264
1;1100;1;c++;1;0.8060
1;1100;1;c++;1;0.7883
1;1100;1;c++;1;0.7662
1;1100;1;c++;1;0.7659
1;1100;1;c++;1;0.7660
1;1100;1;c++;1;0.7650
1;1100;1;c++;1;0.7895
1;1100;1;c++;1;0.7710
1;1100;1;c++;1;0.7898
1;1100;1;c++;1;0.7641
1;1100;1;c++;1;0.7639
1;1100;1;c++;1;0.8145
1;1100;1;c++;1;0.7649
1;1100;1;c++;1;0.7584
1;1100;1;c++;1;0.7653
1;1100;1;c++;1;0.7764
1;1100;1;c++;1;0.8250
1;1100;1;c++;1;0.7915
1;1100;1;c++;1;0.7723
1;1100;1;c++;1;0.7910
1;1100;1;c++;1;0.7658
1;1100;1;c++;1;0.8100
1;1100;1;c++;1;0.7766
1;1100;1;c++;1;0.7750
1;1100;1;c++;1;0.7655
1;1100;1;c++;1;0.7655
1;1100;1;c++;1;0.7646
1;1100;1;c++;1;0.7898
1;1100;1;c++;1;0.7641
1;1100;1;c++;1;0.7945
1;1100;1;c++;1;0.7750
1;1100;1;c++;1;0.7652
1;1100;1;c++;1;0.9041
1;1100;1;c++;1;0.7673
1;1100;1;c++;1;0.7683
1;1100;1;c++;1;0.7675
1;1100;1;c++;1;0.7596
1;1100;1;c++;1;0.7645
1;1100;1;c++;1;0.7898
1;1100;1;c++;1;0.7741
1;1100;1;c++;1;0.7888
1;1100;1;c++;1;0.7641
1;1100;1;c++;1;0.7928
1;1100;1;c++;1;0.7931
1;1100;1;c++;1;0.8068
1;1100;1;c++;1;0.8003
1;1100;1;c++;1;0.8132
1;1100;1;c++;1;0.8002
1;1100;1;c++;1;0.8001
1;1100;1;c++;1;0.8084
1;1100;1;c++;1;0.8018
1;1100;1;c++;1;0.8039
1;1100;1;c++;1;0.8008
1;1100;1;c++;1;0.8190
1;1100;1;c++;1;0.8076
1;1100;1;c++;1;0.8011
1;1100;1;c++;1;0.8015
1;1100;1;c++;1;0.8007
1;1100;1;c++;1;0.8098
1;1100;1;c++;1;0.8008
1;1100;1;c++;1;0.8008
1;1100;1;c++;1;0.8130
1;1100;1;c++;1;0.8009
1;1100;1;c++;1;0.8121
1;1100;1;c++;1;0.8007
1;1100;1;c++;1;0.8020
1;1100;1;c++;1;0.8038
1;1100;1;c++;1;0.8023
1;1100;1;c++;1;0.8087
1;1100;1;c++;1;0.8015
1;1100;1;c++;1;0.8153
1;1100;1;c++;1;0.8022
1;1100;1;c++;1;0.8071
1;1100;1;c++;1;0.8057
1;1100;1;c++;1;0.7942
1;1100;1;c++;1;0.7934
1;1100;1;c++;1;0.7998
2;1100;1;c++;1;0.8222
2;1100;1;c++;1;0.8241
2;1100;1;c++;1;0.8196
2;1100;1;c++;1;0.8554
2;1100;1;c++;1;0.8188
2;1100;1;c++;1;0.8201
2;1100;1;c++;1;0.8194
2;1100;1;c++;1;0.8250
2;1100;1;c++;1;0.8191
2;1100;1;c++;1;0.8233
2;1100;1;c++;1;0.8189
2;1100;1;c++;1;0.8269
2;1100;1;c++;1;0.8186
2;1100;1;c++;1;0.8193
2;1100;1;c++;1;0.8174
2;1100;1;c++;1;0.8344
2;1100;1;c++;1;0.8160
2;1100;1;c++;1;0.8203
2;1100;1;c++;1;0.8192
2;1100;1;c++;1;0.8248
2;1100;1;c++;1;0.8198
2;1100;1;c++;1;0.8175
2;1100;1;c++;1;0.8222
2;1100;1;c++;1;0.8259
2;1100;1;c++;1;0.8206
2;1100;1;c++;1;0.8185
2;1100;1;c++;1;0.8173
2;1100;1;c++;1;0.8282
2;1100;1;c++;1;0.8190
2;1100;1;c++;1;0.8172
2;1100;1;c++;1;0.8190
2;1100;1;c++;1;0.8654
2;1100;1;c++;1;0.8231
2;1100;1;c++;1;0.8216
2;1100;1;c++;1;0.8197
2;1100;1;c++;1;0.8337
2;1100;1;c++;1;0.8212
2;1100;1;c++;1;0.8191
2;1100;1;c++;1;0.8203
2;1100;1;c++;1;0.8285
2;1100;1;c++;1;0.8202
2;1100;1;c++;1;0.8203
2;1100;1;c++;1;0.8174
2;1100;1;c++;1;0.8250
2;1100;1;c++;1;0.8223
2;1100;1;c++;1;0.8182
2;1100;1;c++;1;0.8195
2;1100;1;c++;1;0.8318
2;1100;1;c++;1;0.8160
2;1100;1;c++;1;0.8196
2;1100;1;c++;1;0.8190
2;1100;1;c++;1;0.8224
2;1100;1;c++;1;0.8208
2;1100;1;c++;1;0.8181
2;1100;1;c++;1;0.8198
2;1100;1;c++;1;0.8244
2;1100;1;c++;1;0.8154
2;1100;1;c++;1;0.8192
2;1100;1;c++;1;0.8203
2;1100;1;c++;1;0.8318
2;1100;1;c++;1;0.8195
2;1100;1;c++;1;0.8200
2;1100;1;c++;1;0.8193
2;1100;1;c++;1;0.8254
2;1100;1;c++;1;0.8195
2;1100;1;c++;1;0.8155
2;1100;1;c++;1;0.8223
2;1100;1;c++;1;0.8300
2;1100;1;c++;1;0.8171
2;1100;1;c++;1;0.8192
2;1100;1;c++;1;0.8204
2;1100;1;c++;1;0.8278
2;1100;1;c++;1;0.8187
2;1100;1;c++;1;0.8166
2;1100;1;c++;1;0.8180
2;1100;1;c++;1;0.8317
2;1100;1;c++;1;0.8185
2;1100;1;c++;1;0.8229
2;1100;1;c++;1;0.8244
2;1100;1;c++;1;0.8197
2;1100;1;c++;1;0.8179
2;1100;1;c++;1;0.8180
2;1100;1;c++;1;0.8243
2;1100;1;c++;1;0.8208
2;1100;1;c++;1;0.8212
2;1100;1;c++;1;0.8216
2;1100;1;c++;1;0.8338
2;1100;1;c++;1;0.8220
2;1100;1;c++;1;0.8199
2;1100;1;c++;1;0.8196
2;1100;1;c++;1;0.8236
2;1100;1;c++;1;0.8192
2;1100;1;c++;1;0.8189
2;1100;1;c++;1;0.8191
2;1100;1;c++;1;0.8298
2;1100;1;c++;1;0.8170
2;1100;1;c++;1;0.8236
2;1100;1;c++;1;0.8205
2;1100;1;c++;1;0.8261
2;1100;1;c++;1;0.8230
1;400;2;c++;1;1.0381
1;400;2;c++;1;1.1313
1;400;2;c++;1;1.3338
1;400;2;c++;1;1.2469
1;400;2;c++;1;1.2113
1;400;2;c++;1;1.1538
1;400;2;c++;1;1.2669
1;400;2;c++;1;1.2144
1;400;2;c++;1;1.1306
1;400;2;c++;1;1.1544
1;400;2;c++;1;1.6294
1;400;2;c++;1;1.0169
1;400;2;c++;1;0.9575
1;400;2;c++;1;0.9581
1;400;2;c++;1;0.9581
1;400;2;c++;1;1.1031
1;400;2;c++;1;1.1025
1;400;2;c++;1;1.0069
1;400;2;c++;1;0.9588
1;400;2;c++;1;0.9581
1;400;2;c++;1;0.9581
1;400;2;c++;1;0.9588
1;400;2;c++;1;0.9581
1;400;2;c++;1;1.0088
1;400;2;c++;1;1.1025
1;400;2;c++;1;0.9575
1;400;2;c++;1;0.9581
1;400;2;c++;1;0.9594
1;400;2;c++;1;0.9581
1;400;2;c++;1;1.0069
1;400;2;c++;1;1.1025
1;400;2;c++;1;1.0344
1;400;2;c++;1;0.9581
1;400;2;c++;1;0.9581
1;400;2;c++;1;0.9588
1;400;2;c++;1;1.1075
1;400;2;c++;1;1.1019
1;400;2;c++;1;0.9569
1;400;2;c++;1;0.9581
1;400;2;c++;1;0.9581
1;400;2;c++;1;0.9588
1;400;2;c++;1;1.0063
1;400;2;c++;1;1.1025
1;400;2;c++;1;0.9581
1;400;2;c++;1;0.9594
1;400;2;c++;1;0.9600
1;400;2;c++;1;1.3206
1;400;2;c++;1;1.0069
1;400;2;c++;1;0.9581
1;400;2;c++;1;0.9575
1;400;2;c++;1;0.9581
1;400;2;c++;1;0.9581
1;400;2;c++;1;0.9575
1;400;2;c++;1;1.1888
1;400;2;c++;1;1.1025
1;400;2;c++;1;0.9575
1;400;2;c++;1;0.9588
1;400;2;c++;1;0.9581
1;400;2;c++;1;0.9581
1;400;2;c++;1;1.0069
1;400;2;c++;1;1.1025
1;400;2;c++;1;1.1038
1;400;2;c++;1;1.1031
1;400;2;c++;1;1.1031
1;400;2;c++;1;1.1031
1;400;2;c++;1;1.0056
1;400;2;c++;1;1.1025
1;400;2;c++;1;1.1031
1;400;2;c++;1;1.2025
1;400;2;c++;1;1.4206
1;400;2;c++;1;1.0069
1;400;2;c++;1;1.1025
1;400;2;c++;1;1.1044
1;400;2;c++;1;1.1019
1;400;2;c++;1;1.1031
1;400;2;c++;1;1.1544
1;400;2;c++;1;0.9588
1;400;2;c++;1;1.1031
1;400;2;c++;1;1.1025
1;400;2;c++;1;1.1038
1;400;2;c++;1;1.1025
1;400;2;c++;1;1.2431
1;400;2;c++;1;1.1031
1;400;2;c++;1;0.9581
1;400;2;c++;1;0.9588
1;400;2;c++;1;0.9581
1;400;2;c++;1;0.9588
1;400;2;c++;1;1.0094
1;400;2;c++;1;1.1025
1;400;2;c++;1;1.1031
1;400;2;c++;1;1.1031
1;400;2;c++;1;1.1019
1;400;2;c++;1;1.1525
1;400;2;c++;1;0.9588
1;400;2;c++;1;1.1031
1;400;2;c++;1;1.1031
1;400;2;c++;1;1.1031
1;400;2;c++;1;1.1025
1;400;2;c++;1;1.0256
1;400;2;c++;1;1.1025
2;400;2;c++;1;2.1111
2;400;2;c++;1;2.1331
2;400;2;c++;1;2.0964
2;400;2;c++;1;2.1030
2;400;2;c++;1;2.1511
2;400;2;c++;1;2.2592
2;400;2;c++;1;2.0412
2;400;2;c++;1;1.3600
2;400;2;c++;1;1.2450
2;400;2;c++;1;1.2436
2;400;2;c++;1;1.2403
2;400;2;c++;1;1.2436
2;400;2;c++;1;1.2385
2;400;2;c++;1;1.2385
